20100516,002901864E,E,STOP,R1-1,,RIGHT,38.8373569914,-77.14802183,{4d9489f6-b8c7-4622-f09c-470012b00c35},6844,6855
20090113,002006064N,N,STOP,R1-1,,RIGHT,37.4674673632,-77.6113030301,{01e1e91d-5ba1-4405-23b2-48006d769f0b},915,904
20090510,00SR00057W,W,STOP,R1-1,,RIGHT,36.8225478734,-79.3968860244,{8b0bc4d8-357b-4268-5ba5-4f006d4b75bc},7159,7159
20120228,004200625E,E,STOP,R1-1,,RIGHT,37.7087895748,-77.5282500647,{1035b619-e1b5-433e-21aa-5500e67b064d},913,913
20111024,004100696N,N,STOP,R1-1,,RIGHT,36.5851910517,-79.1140307441,{3bf2c5cc-343d-4fff-10a3-57007471923a},1675,1652
20090413,006800650E,E,STOP,R1-1,,MEDIAN,38.2695261483,-77.9157134552,{0a200964-fcc3-4a1b-6f9b-5800249c3524},3087,3097
20090204,004201452N,N,STOP,R1-1,,RIGHT,37.5973415763,-77.3686658307,{5f946b1e-3e26-4e5a-c2b2-5a006fa9fb1c},1775,1775
20100916,007100821E,E,STOP,R1-1,,RIGHT,36.8263973148,-79.4580273172,{e2c4c2c2-c2e1-46b9-9ca1-5d0049f26561},1822,1822
20100622,002910481N,N,STOP,R1-1,,RIGHT,38.9374582276,-77.240193025,{6a94fa6b-f97d-4db7-f1a2-6000b30809a1},9577,9556
20101107,002906739N,N,STOP,R1-1,,RIGHT,38.9637738963,-77.2799728624,{81c89978-2406-4741-1fa0-6000e523a3be},6329,6340
20090215,004202256E,E,STOP,R1-1,,RIGHT,37.7074822462,-77.4819142225,{ccde6a23-7e3f-4804-52ad-6500670303f0},2012,2012
20090601,008601112E,E,STOP,R1-1,,RIGHT,36.844158289,-81.5272588858,{17ba570e-2269-4af8-dcb8-6600a598a47f},2415,2415
20080306,004201138E,E,STOP,R1-1,,RIGHT,37.6093052144,-77.3863354382,{c142b48a-a645-42ce-b184-6800286748dd},3314,3347
20111006,000500650E,E,STOP,R1-1,,RIGHT,37.5248758014,-79.2257688117,{39c00ae2-cb66-4364-77b9-6900b62c47d4},176,176
20080205,00US00052N,N,STOP,R1-1,,MEDIAN,37.241424785,-81.1030290771,{5570c403-870f-4280-edbc-6b00f7ac7edf},14098,14038
20080416,002001100E,E,STOP,R1-1,,RIGHT,37.2611418812,-77.4230283559,{7fc5bc2c-87db-4d8d-32ac-6e000e2292c6},1241,1249
20101006,006500628E,E,STOP,R1-1,,RIGHT,37.3852155293,-75.8985236229,{d95bc78c-a341-45f7-1990-6f00241338fb},2482,2504
20100126,008802155N,N,STOP,R1-1,,RIGHT,38.2152345542,-77.4665439826,{5df22c99-05b5-41f3-6985-7100a6127f2a},1226,1236
20090410,002907293N,N,STOP,R1-1,,RIGHT,38.9044958565,-77.3999075508,{9f07b071-6519-4304-ea92-7100de421ac2},4001,4001
20101102,002904077E,E,STOP,R1-1,,RIGHT,38.9195697796,-77.2752569841,{c87f1974-67d3-4f4a-ce83-73003841bca7},4234,4245
20100830,006000658E,E,STOP,R1-1,,LEFT,37.0829533885,-80.4586435105,{36717377-4838-4fe6-7f8d-7700332f2b56},2913,2924
20101102,003700621N,N,STOP,R1-1,,MEDIAN,37.6709107855,-77.6872777981,{42d4c5cb-48bb-4ced-1797-780037edf424},5013,4981
20090407,C1US00033W,W,STOP,R1-1,,MEDIAN,38.4063674749,-78.6472799071,{f51c0de6-2c71-4c64-d7a4-790006e4784d},5630,5597
20090707,00US00460W,W,STOP,R1-1,,RIGHT,37.2347625763,-81.2876573892,{21b3a3e4-bc40-4a9c-5d91-7d004656c608},2876,2876
20090321,002904984E,E,STOP,R1-1,,RIGHT,38.8645585825,-77.391186039,{49d49b5a-a4a8-491f-a2bb-7e007b4e0b6d},2105,2116
20080328,008000947N,N,STOP,R1-1,,RIGHT,37.2400332763,-79.9191531025,{e4ace343-f461-4c6c-3c84-7f00c639ba88},5135,5151
20100625,002900690E,E,STOP,R1-1,,RIGHT,38.92200003,-77.1627387175,{eb5f3539-098e-4026-3caf-8000eae3f6ec},4966,4912
20090730,00SR00037S,S,STOP,R1-1,,LEFT,39.1588100629,-78.2119090789,{e9805a0b-8022-41f6-d0b3-820014e4da8c},24529,24488
20090324,001900781N,N,STOP,R1-1,,RIGHT,37.0365537818,-78.4730868747,{c3e2d91a-2bbb-4df9-9f97-8300bca3f411},877,888
20090714,00IS00064W,W,STOP,R1-1,,LEFT,37.8097363653,-79.8506085508,{7741a10e-b323-4c17-dea3-8500fb8f86df},22125,22136
20080410,003301330N,N,STOP,R1-1,,RIGHT,37.0650768051,-79.6762710716,{44d01030-4929-49b4-3197-890029a63d24},2757,2637
20090201,008700742N,N,STOP,R1-1,,RIGHT,36.6943072813,-77.0440351828,{78f368b1-965a-4f07-3582-8a0067780d87},1249,1249
20080326,002901527E,E,STOP,R1-1,,RIGHT,38.7669819244,-77.0575535101,{ffb3e87e-61a1-4ffd-f1b5-8d007ca9c987},4649,4649
20101017,004200616N,N,STOP,R1-1,,RIGHT,37.5664346039,-77.2254056137,{2c04d0fe-833a-4977-3a93-8e00db401164},5480,5480
20101019,001800600E,E,STOP,R1-1,,RIGHT,37.4624242331,-77.1424769785,{1e4d8410-a85f-4615-2196-8e006194cf37},544,555
20111023,002904507N,N,STOP,R1-1,,RIGHT,38.7584832745,-77.3454809765,{91ffd95d-9eb5-4f4c-8bb1-8e00a0b731dd},3538,3516
20080323,003600659E,E,STOP,R1-1,,RIGHT,37.323338388,-76.5509809066,{aa019e70-51f5-4d6f-86b5-960076f2be4b},557,557
20091218,002000743N,N,STOP,R1-1,,RIGHT,37.4178737115,-77.5706593842,{70280d8a-2d17-4af9-c7bd-9c002c1005b5},1336,1327
20090714,00IS00081S,S,STOP,R1-1,,RIGHT,37.2946158167,-80.101086704,{57eed9fc-b4ac-4b31-e98a-9d00a538ba96},4269,4218
20100525,002902748N,N,STOP,R1-1,,RIGHT,38.9187705707,-77.1974543325,{a0fcb24c-a77d-4926-c5ae-9e008044818a},7677,7677
20100619,003001426E,E,STOP,R1-1,,RIGHT,38.7349962236,-77.7783798567,{45b51874-9b0c-4c20-5487-9e00ac708d39},3536,3547
20100727,007602253N,N,STOP,R1-1,,RIGHT,38.628781994,-77.3311309101,{0db84a04-a661-498b-31b7-9f00dc965ce9},10634,10656
20101017,004200619E,E,STOP,R1-1,,MEDIAN,37.6016577458,-77.1779458253,{196ab8dc-f8b3-44c5-498f-9f00b0ccb904},5525,5514
20090321,002904850E,E,STOP,R1-1,,RIGHT,38.8749175856,-77.3900411691,{09e5cb85-8dd3-466f-bebb-a2002d72d36c},1947,1969
20100922,009300619N,N,STOP,R1-1,,RIGHT,38.9524499025,-78.2978258852,{31005b9e-9a7a-4071-c099-a600e20f815f},2425,2447
20100718,005301841E,E,STOP,R1-1,,RIGHT,39.0436389409,-77.3982540027,{f1efe72d-d6b2-4bba-87b5-a9002ad9f3b1},10114,10125
20100821,001100657N,N,STOP,R1-1,,RIGHT,37.361657482,-79.8484921041,{8906cf0e-a142-4f7e-dfaf-aa005f346bfd},1851,1841
20101025,005900614N,N,STOP,R1-1,,RIGHT,37.6368191164,-76.6442949738,{703f262f-a1e5-4005-13b4-aa006463de09},2099,2033
20101010,001600641E,E,STOP,R1-1,,RIGHT,38.0372012076,-77.1884696685,{f7ad30d7-ebd4-4672-2289-ac00f92301c6},229,229
20101024,002301148E,E,STOP,R1-1,,RIGHT,38.4543232898,-78.0694960362,{64821322-34f5-4fc3-9e9f-ad00e561df92},998,954
20120308,002906075E,E,STOP,R1-1,,RIGHT,38.7477776651,-77.2326777341,{1aa84c92-7afc-4e8c-7c96-b10047c52a66},5359,5358
20090319,001900691E,E,STOP,R1-1,,RIGHT,37.2036528864,-78.6925819682,{4db2e3c2-509f-4a9c-af9b-b300e01c1953},831,841
20101107,002903831N,N,STOP,R1-1,,RIGHT,38.9773823354,-77.2721129672,{0eae105e-3753-4322-dea7-b900975fb966},4079,4079
20100520,002903525N,N,STOP,R1-1,,RIGHT,38.8993900556,-77.2009341132,{f256448d-2173-41a8-6db6-bb00f7678f3d},8197,8197
20110519,009100658E,E,STOP,R1-1,,RIGHT,36.9456560464,-77.4057318999,{6fe82d74-3226-4e9f-45a4-bb0098e57ca0},1214,1214
20111018,002908638N,N,STOP,R1-1,,RIGHT,38.7276181859,-77.2481695496,{a1b5bbe5-12f8-463b-78a7-bc0033e0924b},7284,7294
20120304,002904190E,E,STOP,R1-1,,RIGHT,38.7675397967,-77.2328794139,{4a472f10-5443-4d8a-96b8-bc001df73eef},3463,3432
20080219,005302072E,E,STOP,R1-1,,RIGHT,39.0185481009,-77.508460735,{11e87db8-df1b-48dd-d3a7-be00c3bc908d},10519,10524
20120315,002000621N,N,STOP,R1-1,,RIGHT,37.3445900574,-77.7188819118,{978d7458-ad8a-4cd8-c295-bf00ec770671},1747,1780
20101101,007601567E,E,STOP,R1-1,,RIGHT,38.7939679027,-77.4938101978,{72e3ead9-a696-4241-ceb9-bf0011e6a39a},14063,14063
20090512,008001186E,E,STOP,R1-1,,RIGHT,37.3196880715,-80.0591939678,{228ec4ce-1895-4c1b-a9bf-c700f5e9e903},5285,5285
20100628,003400747E,E,STOP,R1-1,,RIGHT,39.254431601,-78.2107266238,{207c5cd3-83eb-4dac-ff94-ca00ec9d375a},1571,1548
20110825,008000648E,E,STOP,R1-1,,RIGHT,37.3554126636,-79.9307288573,{9f658f42-3561-4e60-5a95-cd0020d340f8},3606,4037
20080502,003800821N,N,STOP,R1-1,,MEDIAN,36.6123381222,-80.9211849857,{8e6258dd-ba0a-4e40-48ac-ce0004fb8446},698,698
20080224,004601802N,N,STOP,R1-1,,LEFT,36.8073386328,-76.7441289466,{7da8ab74-d5a7-4564-d6ac-cf0066ebca24},534,586
20080309,007601311E,E,STOP,R1-1,,RIGHT,38.6261328394,-77.2652669947,{1cd02460-51c3-4b6e-f28e-d100ac12540a},11952,11968
20110802,008900705N,N,STOP,R1-1,,RIGHT,38.4013979147,-77.5653287778,{9443fb14-9fb1-4016-5e8f-d20075156ccb},1562,1562
20080310,000700653E,E,STOP,R1-1,,MEDIAN,38.0443373599,-79.0527574596,{ae3de2a5-2b72-407d-07a6-d80039a1515d},1011,1138
20101023,002002775E,E,STOP,R1-1,,RIGHT,37.4817161098,-77.616059283,{bfbce16d-fa85-4f82-ea89-da00ca25a03f},3284,3284
20101017,005001117E,E,STOP,R1-1,,RIGHT,37.5291266003,-76.7934265673,{b3b9087e-2b9a-4dbe-8ca2-da0016df0528},1745,1745
20120307,002901392E,E,STOP,R1-1,,RIGHT,38.7617742222,-77.1858070483,{c0bb1fea-0cf3-4b5b-aa91-dd006e027de7},2733,2733
20100822,008001350N,N,STOP,R1-1,,RIGHT,37.2454127615,-80.0447908383,{915235e5-c821-44c3-e692-dd0038fb7b48},716,716
20120307,002903011E,E,STOP,R1-1,,RIGHT,38.7682105117,-77.1898323299,{2ccd4678-1426-4d18-9f99-dd006dfcd1ac},2869,2817
20081117,006800638N,N,STOP,R1-1,,RIGHT,38.1794979493,-78.0924098723,{6e770b7e-b798-4a97-d399-de000e5b1763},1743,1584
20090519,00SR00321W,W,STOP,R1-1,,RIGHT,37.269147788,-76.7177752496,{194bfd6f-e2a0-4bdb-23a2-df00fea4616c},2818,2807
20090308,001700759E,E,STOP,R1-1,,RIGHT,36.7380768237,-80.7925007429,{b0b6bf12-ee06-4037-1ba5-e000d9a90dcd},1306,1284
20080411,002902627E,E,STOP,R1-1,,RIGHT,38.816031133,-77.2109898533,{716e41f7-6ee0-4d91-a382-e100b04034d2},5568,5568
20090323,002905318E,E,STOP,R1-1,,RIGHT,38.9275491162,-77.3458745493,{317ed711-d485-4ea6-ee80-e4003a21e2dd},2234,2254
20080320,002903198E,E,STOP,R1-1,,RIGHT,38.7366644937,-77.1154129046,{13530231-f1a3-4cef-9081-e4001b747217},6513,6517
20100904,009701017E,E,STOP,R1-1,,RIGHT,36.8769844855,-82.7385467041,{41e260e8-d02c-41c0-c6af-e5001421ece5},3176,3176
20100528,000200708E,E,STOP,R1-1,,RIGHT,37.9680789691,-78.61650714,{df580ce6-2b08-4d4a-d696-e600ff3c95ca},1060,977
20101101,005302390E,E,STOP,R1-1,,RIGHT,39.0420774251,-77.4815466045,{960e3664-1f7e-4299-fe9b-e700c7165648},11079,11069
20090221,007601513E,E,STOP,R1-1,,RIGHT,38.7827194901,-77.4350505047,{0b7773e3-21cf-4710-b691-e700022a92cf},6346,6306
20120221,007400623N,N,STOP,R1-1,,LEFT,37.0345366675,-77.3919648978,{6d01ee26-ce44-460a-988e-e700b9be1675},79,79
20080410,003301322E,E,STOP,R1-1,,RIGHT,37.0680090821,-79.6415197167,{0eeb3e2e-314d-4ce4-d2b7-e8000fe19509},2750,2630
20101011,004800694N,N,STOP,R1-1,,RIGHT,38.308646451,-77.2797340033,{28b0be64-0687-41ac-4a8e-eb0081bb7516},1124,1124
20080321,003601052N,N,STOP,R1-1,,RIGHT,37.2702211094,-76.4623187368,{6319fddb-9008-46c9-05a1-ed00a965553c},589,578
20090324,007601525N,N,STOP,R1-1,,RIGHT,38.792103687,-77.4678828183,{260049b1-ef5f-4205-5ab0-f7004722ff4d},6381,6341
20100509,002902242E,E,STOP,R1-1,,RIGHT,38.8137881365,-77.1462178302,{3abb6403-87ed-4159-5f88-f8007aa8846a},4433,4454
20090417,004101120N,N,STOP,R1-1,,RIGHT,36.7687158868,-78.9250699433,{e6b737e9-a1ae-4797-538e-f900378a6f39},2741,3213
20080321,001100670N,N,STOP,R1-1,,RIGHT,37.4556035815,-79.8903649824,{e3cbcd2a-b31b-4aec-f1bf-f9009ab0bf69},985,951
20101107,002904689E,E,STOP,R1-1,,RIGHT,38.8280251669,-77.2365527897,{b4628a6c-2fe8-418f-1f80-fb00f926b66d},4489,4489
20101010,009601148E,E,STOP,R1-1,,RIGHT,38.2460620762,-76.9602618742,{c5537476-7802-4a2e-95b4-fb00ebbe050c},6765,6765
20090111,004400661N,N,STOP,R1-1,,RIGHT,36.673728472,-79.9397656336,{964af80a-dc92-4255-b5bb-fc000f9777e6},2082,2093
20080228,006800651N,N,STOP,R1-1,,MEDIAN,38.1832284677,-77.9153714773,{df1461b5-b34e-483f-fe8b-ff00e961244c},3435,3446
20110830,000900886E,E,STOP,R1-1,,RIGHT,37.2694727658,-79.7967170385,{8f4fe968-b526-47f7-caa2-0101966c4773},2358,2380
20100701,002101005N,N,STOP,R1-1,,RIGHT,39.1525612843,-77.9795968088,{af10c5af-3605-4249-9087-04013daeafb5},1004,1026
20080221,006501603N,N,STOP,R1-1,,RIGHT,37.3523926066,-75.9429687951,{a1a7b3a8-dcbd-4595-ebb2-05016ff3dc5d},945,905
20110821,009801113N,N,STOP,R1-1,,RIGHT,36.9013594566,-81.2824545029,{3ae8a84d-a599-4b94-c9ad-07019234eaa7},506,506
20080405,002901697E,E,STOP,R1-1,,RIGHT,38.7920124242,-77.1178099406,{d1de6cbe-378a-4782-998c-0701b7a0668d},5034,5034
20100510,008901346N,N,STOP,R1-1,,RIGHT,38.413336006,-77.3917685579,{ecba15d0-cfcf-41ce-7d99-07015cbd542b},2796,2848
20090113,002006052N,N,STOP,R1-1,,RIGHT,37.4707527047,-77.6060199899,{e05fde12-ca00-42fc-1eab-0801de3e8ca1},914,903
20080309,007601326E,E,STOP,R1-1,,RIGHT,38.6402010015,-77.2567515585,{08d85b71-da99-4172-b5a8-0c01302ae8de},12010,12016
20090408,005501033N,N,STOP,R1-1,,RIGHT,36.9893172084,-78.2308183277,{fbae46e5-1745-4ff1-c5a3-0c0127f23959},3380,3402
20090418,005101005E,E,STOP,R1-1,,RIGHT,37.7074302017,-76.3836406297,{f545def2-9a5d-4b9f-3892-0d01c847d4d5},2187,2197
20090130,004000691N,N,STOP,R1-1,,RIGHT,36.6458925308,-77.5574147693,{2c5c0a1a-f3e2-420c-e4a2-0d01d2579b2a},380,380
20080328,004900634N,N,STOP,R1-1,,MEDIAN,37.7369769014,-77.005925725,{5b86f009-cbb9-4a6a-5ca5-0d017b976e89},1032,1042
20101031,005900603E,E,STOP,R1-1,,MEDIAN,37.6387090321,-76.645549697,{6fd884b1-c644-4385-1386-0d01baac18db},2054,1988
20110811,003601141N,N,STOP,R1-1,,RIGHT,37.441316939,-76.6378050352,{1347e594-7fce-4776-9791-0e014de8a10a},227,227
20080326,002902927E,E,STOP,R1-1,,RIGHT,38.7588456082,-77.0687861142,{a5898099-4d25-40b0-e7a4-1001ac3fc59f},6091,6101
20100505,002902981E,E,STOP,R1-1,,RIGHT,38.8610879348,-77.1900825803,{09e3f8dc-9add-4c53-2aa8-12018bbaf313},2829,2830
20091011,003501014E,E,STOP,R1-1,,RIGHT,37.3863565692,-80.8116157202,{a45abafb-7347-4e3b-8194-130140109fce},2318,2296
20080127,00SR00198E,E,STOP,R1-1,,MEDIAN,37.5350869883,-76.5453743731,{d6b5a395-9598-456e-8aa2-1401cf41d6a1},6904,6904
20120316,002005020E,E,STOP,R1-1,,RIGHT,37.387954901,-77.6708142273,{6e8fbce9-de7e-462e-0eac-1501d8fbb536},2273,2262
20090518,006000604E,E,STOP,R1-1,,RIGHT,37.1321518613,-80.4667641633,{bd041ab8-d741-473c-62a7-16010613ad24},4171,4101
20110512,000100612E,E,STOP,R1-1,,RIGHT,37.5619733485,-75.8780764986,{0d8c9d46-2555-4630-8089-1701c823b623},907,907
20091212,007100795N,N,STOP,R1-1,,RIGHT,36.90936181,-79.4466963028,{f427440f-5190-457d-33ba-1701915048b4},1790,1790
20080306,003401007N,N,STOP,R1-1,,RIGHT,39.0852349461,-78.21632292,{78f6c6de-2703-492b-45ad-1701527985cb},2595,2602
20101022,002000754N,N,STOP,R1-1,,RIGHT,37.474154624,-77.6533414079,{336850a3-fe5c-4bcd-a6a2-1801c0972102},1814,1916
20090126,002001202E,E,STOP,R1-1,,RIGHT,37.5165158574,-77.6203377091,{c742e75d-91a8-4075-40b5-18013ae48c87},496,496
20100424,008801351E,E,STOP,R1-1,,RIGHT,38.2664166373,-77.5108978071,{eb61f316-445d-453b-ec97-1d0166af3c1d},1983,1939
20080415,002001127N,N,STOP,R1-1,,RIGHT,37.2593563494,-77.437803513,{a52b05e7-dfba-4a26-e285-1e0113ec7f8f},1346,1354
20080415,001700979E,E,STOP,R1-1,,RIGHT,36.5634151612,-80.6541073874,{155aa019-2063-4485-efb9-1f0164f2f523},1617,1560
20080329,008001666E,E,STOP,R1-1,,RIGHT,37.2363338038,-80.0151644894,{3ae0a00e-7b8b-4914-d89d-20017252fe1b},5377,5404
20100427,008801470E,E,STOP,R1-1,,MEDIAN,38.2281113992,-77.563582399,{512ed44f-b254-4367-10a6-23018566b62d},1670,1670
20080409,002907475N,N,STOP,R1-1,,RIGHT,38.7874185632,-77.1499685197,{a28482b4-7d27-4704-8487-2301edecd855},7735,7759
20091103,003300696N,N,STOP,R1-1,,RIGHT,37.0751743185,-79.9163503547,{b47ffd25-f98c-4168-39a2-2401db3548f9},1818,1777
20100428,008801548E,E,STOP,R1-1,,RIGHT,38.2402902115,-77.4167858557,{51fa1183-0879-42a7-a6a9-2701886032ed},1194,1194
20100126,007401514E,E,STOP,R1-1,,RIGHT,37.2251861644,-77.2924809913,{bba0d8ce-7de6-43f6-daa7-2801c90731fa},4644,4644
20090623,00SR00007E,E,STOP,R1-1,,LEFT,39.1402553822,-77.6127133869,{168619a4-b9ae-4e91-b2b0-28010a2d8493},28127,28148
20111103,002905108E,E,STOP,R1-1,,RIGHT,38.8068393133,-77.2655567316,{f2386028-ab9c-473f-df97-2801656099c4},4247,4236
20101010,007901018N,N,STOP,R1-1,,RIGHT,37.9582762487,-76.769556207,{22be86c4-f11d-4b87-7eab-2e01393f28b0},2498,2498
20081031,008400692N,N,STOP,R1-1,,RIGHT,36.6606390064,-82.4458120423,{efe70533-07c9-4216-e697-3101a418cbda},690,679
20090121,007001006E,E,STOP,R1-1,,RIGHT,36.6411316911,-80.2705537055,{449d17e7-9e89-4b0b-1eb7-3301453a4022},3000,2927
20091210,000501441N,N,STOP,R1-1,,RIGHT,37.5274796244,-79.1213103374,{392147ba-d2f2-4dc2-56a3-340113671dcc},180,180
20090510,008001912N,N,STOP,R1-1,,RIGHT,37.3284303569,-79.9462164594,{ebc013cd-b4cf-4531-bd97-3a018d475c87},5613,5624
20090410,002906341E,E,STOP,R1-1,,RIGHT,38.9306795685,-77.3889928646,{39720285-6ac6-4274-bbb7-3d01b0a18b42},3112,3112
20090130,004001022N,N,STOP,R1-1,,RIGHT,36.7234561839,-77.5636403134,{7612cf82-8198-4061-c198-3f019de597f0},405,405
20110911,000200630E,E,STOP,R1-1,,RIGHT,37.8657048918,-78.6224397302,{97e104fc-2acc-48c4-3c8e-4101a36fc5b2},319,319
20100923,004000684N,N,STOP,R1-1,,RIGHT,36.7132229603,-77.5640510595,{ef6b3909-adb9-4f4f-6392-4101de7b2ad6},2133,2121
20100924,004701368E,E,STOP,R1-1,,RIGHT,37.2476435343,-76.8263145398,{858c364e-64c7-406a-9888-41018cf2add2},1029,1007
20081225,008000672E,E,STOP,R1-1,,RIGHT,37.2374171562,-79.9075563584,{ebcf3d92-41d8-48e4-5588-42012f4b4325},3098,3108
20100626,002901829E,E,STOP,R1-1,,RIGHT,38.9440331474,-77.1915041212,{7ea8357b-8b4a-4490-bfbe-4601239bb1a5},6862,6807
20100116,002000834N,N,STOP,R1-1,,RIGHT,37.3328699511,-77.3309404913,{1b3205f1-7af4-472c-2d93-4a01f96515ae},1461,1442
20100828,003100630N,N,STOP,R1-1,,RIGHT,36.8544792995,-80.4744725603,{5d856fb2-82f6-429e-50b5-4b0117ad6d78},2490,2385
20101022,002801064N,N,STOP,R1-1,,RIGHT,37.9018144708,-76.8372703956,{170c158f-649b-49d2-feaf-4d01e45976a1},849,838
20100610,000201613N,N,STOP,R1-1,,RIGHT,38.0782489329,-78.5856858332,{f67251f8-53d6-4d3d-f1a0-4f01fd54e954},2039,2039
20100922,009300614N,N,STOP,R1-1,,RIGHT,38.9663841543,-78.2568579627,{64de177f-a704-4287-d386-5001cb9fbf71},2365,2354
20090214,006500660E,E,STOP,R1-1,,RIGHT,37.5124264513,-75.8074886847,{09d31ddf-2657-4bdf-7fad-53012e63495f},1006,1018
20101007,000100793N,N,STOP,R1-1,,RIGHT,37.9094251496,-75.5730818206,{1fa230b8-c44e-4c3e-dc96-5401f5592c5b},1798,1787
20080411,004400777N,N,STOP,R1-1,,RIGHT,36.7083195979,-79.8243379593,{821c140e-137e-4d63-24a5-56018246fa1f},3206,3147
20081204,008001924N,N,STOP,R1-1,,RIGHT,37.336529405,-79.9235661729,{95080db4-d5e3-4d85-68b0-5701cc0620bf},379,379
20090416,005800615E,E,STOP,R1-1,,RIGHT,36.6173131177,-78.2136761617,{ddab54d9-3886-4110-44aa-570141f31277},4003,3927
20090226,004800672E,E,STOP,R1-1,,RIGHT,38.3339970325,-77.0547047092,{59b0cf9a-1356-4f90-b399-5a019f982f7c},414,414
20090211,009901580N,N,STOP,R1-1,,RIGHT,37.1207477423,-76.4521289573,{1797e3d5-f675-4cd9-07b1-5c015d077a74},1744,1744
20090510,007601164E,E,STOP,R1-1,,RIGHT,38.6786127178,-77.4038244091,{3f3165ec-4786-4583-5e8e-620198500675},7652,7544
20101103,002908391E,E,STOP,R1-1,,RIGHT,38.889455278,-77.2882238364,{dfc576cf-8079-49e4-9db0-64014b73ed1f},7017,7017
